stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
PSPCTMJR:4,MTD4652,Prospect at Meijer (NW Corner),,40.14477167,-88.25808333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctmjr,0,
BDWYUNI:2,MTD2021,Broadway & University (SE Corner),,40.11579167,-88.20740667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdwyuni,0,
PSPCTDVN:1,MTD3260,Prospect & Devonshire (NE Corner),,40.08976167,-88.25734,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctdvn,0,
CPRRDGCPR:1,MTD1224,Copper Ridge & Copper (North Side),,40.08475333,-88.31767333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cprrdgcpr,0,
LNCLNIL:8,MTD2434,Lincoln & Illinois (NW Far Side),,40.10911167,-88.2197,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnil,0,
BDWYCCR:7,MTD6222,Broadway & Country Club (SW Far Side),,40.12716667,-88.20778167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdwyccr,0,
WASHPHLPS:1,MTD3723,Washington & Phillips (NE),,40.12007333,-88.23491833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/washphlps,0,
MKTPLCN:1,MTD0144,Market Place North Entrance (NE Corner),,40.144435,-88.240381,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktplcn,0,
PALAW:1,MTD5105,Pennsylvania at Law Building,,40.100504,-88.231703,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/palaw,0,
6THBRAD:1,MTD5422,Sixth & Bradley (NE Corner),,40.12737667,-88.23035,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/6thbrad,0,
STEJOHN:4,MTD1661,State & John (NW Corner),,40.10906982421875,-88.24683380126952,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stejohn,0,
WINDCNTYSD:4,MTD3487,Windward & Countryside (NW Corner),,40.08047866821289,-88.27022552490234,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/windcntysd,0,
CCRWLLW:4,MTD2223,Country Club & Willow (NW Corner),,40.12744,-88.20062799999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ccrwllw,0,
LKVWWGWD:5,MTD2271,Lakeview & Wedgewood (SW Corner),,40.07777,-88.29156,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lkvwwgwd,0,
WDSRMLRS:3,MTD3147,Windsor & Melrose (SW Corner),,40.08352,-88.25494999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrmlrs,0,
WLRW:2,MTD2345,Bradley at WLRW (North Side),,40.12763333,-88.28943667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wlrw,0,
WHITESTR:2,MTD4838,White Street Mid-Block (North Side),,40.114457,-88.23282,2,https://mtd.org/maps-and-schedules/bus-stops/info/whitestr-2/,0,
BDMRRBT:4,MTD1742,Broadmoor & Robert (NW Corner),,40.09417,-88.266485,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdmrrbt,0,
5THBRD:2,MTD2054,Fifth & Beardsley (SE Corner),,40.12616833,-88.232085,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/5thbrd,0,
SPFLDHVY:3,MTD4013,Springfield & Harvey (SW Corner),,40.11276,-88.22248833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldhvy,0,
NEILWLGFRD:2,MTD3334,Neil & Walingford (SE Corner),,40.145066666667,-88.248366666667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilwlgfrd,0,
MATSSTHWD:4,MTD2313,Mattis & Southwood (NW Corner),,40.09515833,-88.27655,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matssthwd,0,
CLMBAHNK:1,MTD2764,Columbia & Hancock (NE Corner),,40.13335333,-88.18874167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/clmbahnk,0,
BDWYCCR:2,MTD6222,Broadway & Country Club (SE Corner),,40.12735700000001,-88.207665,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdwyccr,0,
CTRYBNDSPGHL:3,MTD1276,Country Bend & Springhill (SW Corner),,40.07988000000001,-88.296189,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctrybndspghl,0,
CE:9,MTD6231,Central High,,40.11659,-88.25183833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ce,0,
CTGRVHRDG:1,MTD0547,Cottage Grove & Harding (NE Corner),,40.09391,-88.19474,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctgrvhrdg,0,
MKTPLCCD:1,MTD5663,Market Place & Convenience Dr. (NE),,40.14044333,-88.24214499999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktplccd,0,
PAORCH:1,MTD3457,Penn & Orchard (NE Corner),,40.10072167,-88.21435167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/paorch,0,
