service_id,date,exception_type
MOVED#1,20201116,1
MOVED#1,20201117,1
MOVED#1,20201119,1
MOVED#1,20201120,1
MOVED#1,20201123,1
MOVED#1,20201124,1
MOVED#1,20201130,1
MOVED#1,20201201,1
MOVED#1,20201203,1
MOVED#1,20201204,1
MOVED#1,20201207,1
MOVED#1,20201208,1
MOVED#1,20201210,1
MOVED#1,20201211,1
MOVED#1,20201214,1
MOVED#1,20201215,1
MOVED#1,20201217,1
MOVED#1,20201218,1
GR2 MF,20200817,1
GR2 MF,20200818,1
GR2 MF,20200819,1
GR2 MF,20200820,1
GR2 MF,20200821,1
GR2 MF,20200824,1
GR2 MF,20200825,1
GR2 MF,20200826,1
GR2 MF,20200827,1
GR2 MF,20200828,1
GR2 MF,20200831,1
GR2 MF,20200901,1
GR2 MF,20200902,1
GR2 MF,20200903,1
GR2 MF,20200904,1
GR2 MF,20200908,1
GR2 MF,20200909,1
GR2 MF,20200910,1
GR2 MF,20200911,1
GR2 MF,20200914,1
GR2 MF,20200915,1
GR2 MF,20200916,1
GR2 MF,20200917,1
GR2 MF,20200918,1
GR2 MF,20200921,1
GR2 MF,20200922,1
GR2 MF,20200923,1
GR2 MF,20200924,1
GR2 MF,20200925,1
GR2 MF,20200928,1
GR2 MF,20200929,1
GR2 MF,20200930,1
GR2 MF,20201001,1
GR2 MF,20201002,1
GR2 MF,20201005,1
GR2 MF,20201006,1
GR2 MF,20201007,1
GR2 MF,20201008,1
GR2 MF,20201009,1
GR2 MF,20201012,1
GR2 MF,20201013,1
GR2 MF,20201014,1
GR2 MF,20201015,1
GR2 MF,20201016,1
GR2 MF,20201019,1
GR2 MF,20201020,1
GR2 MF,20201021,1
GR2 MF,20201022,1
GR2 MF,20201023,1
GR2 MF,20201026,1
GR2 MF,20201027,1
GR2 MF,20201028,1
GR2 MF,20201029,1
GR2 MF,20201030,1
GR2 MF,20201102,1
GR2 MF,20201103,1
GR2 MF,20201104,1
GR2 MF,20201105,1
GR2 MF,20201106,1
GR2 MF,20201109,1
GR2 MF,20201110,1
GR2 MF,20201111,1
GR2 MF,20201112,1
GR2 MF,20201113,1
GR2 MF,20201116,1
GR2 MF,20201117,1
GR2 MF,20201118,1
GR2 MF,20201119,1
GR2 MF,20201120,1
GR2 MF,20201123,1
GR2 MF,20201124,1
GR2 MF,20201125,1
GR2 MF,20201127,1
GR2 MF,20201130,1
GR2 MF,20201201,1
GR2 MF,20201202,1
GR2 MF,20201203,1
GR2 MF,20201204,1
GR2 MF,20201207,1
GR2 MF,20201208,1
GR2 MF,20201209,1
GR2 MF,20201210,1
GR2 MF,20201211,1
GR2 MF,20201214,1
GR2 MF,20201215,1
GR2 MF,20201216,1
GR2 MF,20201217,1
GR2 MF,20201218,1
T1UISU V1,20200823,1
T1UISU V1,20200830,1
T1UISU V1,20200906,1
T1UISU V1,20200913,1
T1UISU V1,20200920,1
T1UISU V1,20200927,1
T1UISU V1,20201004,1
T1UISU V1,20201011,1
T1UISU V1,20201018,1
T1UISU V1,20201025,1
T1UISU V1,20201101,1
T1UISU V1,20201108,1
T2UISU,20201115,1
R2SA,20201114,1
R2SA,20201121,1
R2SA,20201128,1
R2SA,20201205,1
R2SA,20201212,1
R2SA,20201219,1
GNX3 MF,20201116,1
GNX3 MF,20201117,1
GNX3 MF,20201118,1
GNX3 MF,20201119,1
GNX3 MF,20201120,1
GNX3 MF,20201123,1
GNX3 MF,20201124,1
GNX3 MF,20201125,1
GNX3 MF,20201127,1
GNX3 MF,20201130,1
GNX3 MF,20201201,1
GNX3 MF,20201202,1
GNX3 MF,20201203,1
GNX3 MF,20201204,1
GNX3 MF,20201207,1
GNX3 MF,20201208,1
GNX3 MF,20201209,1
GNX3 MF,20201210,1
GNX3 MF,20201211,1
GNX3 MF,20201214,1
GNX3 MF,20201215,1
GNX3 MF,20201216,1
GNX3 MF,20201217,1
GNX3 MF,20201218,1
I8/4S No SCH No UI,20201116,1
I8/4S No SCH No UI,20201117,1
I8/4S No SCH No UI,20201118,1
I8/4S No SCH No UI,20201119,1
I8/4S No SCH No UI,20201120,1
I8/4S No SCH No UI,20201123,1
I8/4S No SCH No UI,20201124,1
I8/4S No SCH No UI,20201125,1
I8/4S No SCH No UI,20201127,1
I8/4S No SCH No UI,20201130,1
I8/4S No SCH No UI,20201201,1
I8/4S No SCH No UI,20201202,1
I8/4S No SCH No UI,20201203,1
I8/4S No SCH No UI,20201204,1
I8/4S No SCH No UI,20201207,1
I8/4S No SCH No UI,20201208,1
I8/4S No SCH No UI,20201209,1
I8/4S No SCH No UI,20201210,1
I8/4S No SCH No UI,20201211,1
I8/4S No SCH No UI,20201214,1
I8/4S No SCH No UI,20201215,1
I8/4S No SCH No UI,20201216,1
I8/4S No SCH No UI,20201217,1
I8/4S No SCH No UI,20201218,1
Y2 NONUI SU,20201122,1
Y2 NONUI SU,20201129,1
Y2 NONUI SU,20201206,1
Y2 NONUI SU,20201213,1
Y3SA,20201114,1
Y3SA,20201121,1
Y3SA,20201128,1
Y3SA,20201205,1
Y3SA,20201212,1
Y3SA,20201219,1
SV2 NONUIMF V1,20200817,1
SV2 NONUIMF V1,20200818,1
SV2 NONUIMF V1,20200819,1
SV2 NONUIMF V1,20200820,1
N3 SCHMF add UHS trip?,20200824,1
N3 SCHMF add UHS trip?,20200825,1
N3 SCHMF add UHS trip?,20200827,1
N3 SCHMF add UHS trip?,20200828,1
N3 SCHMF add UHS trip?,20200831,1
N3 SCHMF add UHS trip?,20200901,1
N3 SCHMF add UHS trip?,20200903,1
N3 SCHMF add UHS trip?,20200904,1
N3 SCHMF add UHS trip?,20200908,1
N3 SCHMF add UHS trip?,20200910,1
N3 SCHMF add UHS trip?,20200911,1
N3 SCHMF add UHS trip?,20200914,1
N3 SCHMF add UHS trip?,20200915,1
N3 SCHMF add UHS trip?,20200917,1
N3 SCHMF add UHS trip?,20200918,1
N3 SCHMF add UHS trip?,20200921,1
N3 SCHMF add UHS trip?,20200922,1
N3 SCHMF add UHS trip?,20200924,1
N3 SCHMF add UHS trip?,20200925,1
N3 SCHMF add UHS trip?,20200928,1
N3 SCHMF add UHS trip?,20200929,1
N3 SCHMF add UHS trip?,20201001,1
N3 SCHMF add UHS trip?,20201002,1
N3 SCHMF add UHS trip?,20201005,1
N3 SCHMF add UHS trip?,20201006,1
N3 SCHMF add UHS trip?,20201008,1
N3 SCHMF add UHS trip?,20201009,1
N3 SCHMF add UHS trip?,20201012,1
N3 SCHMF add UHS trip?,20201013,1
N3 SCHMF add UHS trip?,20201015,1
N3 SCHMF add UHS trip?,20201016,1
N3 SCHMF add UHS trip?,20201019,1
N3 SCHMF add UHS trip?,20201020,1
N3 SCHMF add UHS trip?,20201022,1
N3 SCHMF add UHS trip?,20201023,1
N3 SCHMF add UHS trip?,20201026,1
N3 SCHMF add UHS trip?,20201027,1
N3 SCHMF add UHS trip?,20201029,1
N3 SCHMF add UHS trip?,20201030,1
N3 SCHMF add UHS trip?,20201102,1
N3 SCHMF add UHS trip?,20201103,1
N3 SCHMF add UHS trip?,20201105,1
N3 SCHMF add UHS trip?,20201106,1
N3 SCHMF add UHS trip?,20201109,1
N3 SCHMF add UHS trip?,20201110,1
N3 SCHMF add UHS trip?,20201112,1
N3 SCHMF add UHS trip?,20201113,1
N3 SCHMF add UHS trip?,20201116,1
N3 SCHMF add UHS trip?,20201117,1
N3 SCHMF add UHS trip?,20201119,1
N3 SCHMF add UHS trip?,20201120,1
N3 SCHMF add UHS trip?,20201123,1
N3 SCHMF add UHS trip?,20201124,1
N3 SCHMF add UHS trip?,20201130,1
N3 SCHMF add UHS trip?,20201201,1
N3 SCHMF add UHS trip?,20201203,1
N3 SCHMF add UHS trip?,20201204,1
N3 SCHMF add UHS trip?,20201207,1
N3 SCHMF add UHS trip?,20201208,1
N3 SCHMF add UHS trip?,20201210,1
N3 SCHMF add UHS trip?,20201211,1
N3 SCHMF add UHS trip?,20201214,1
N3 SCHMF add UHS trip?,20201215,1
N3 SCHMF add UHS trip?,20201217,1
N3 SCHMF add UHS trip?,20201218,1
B2 MF,20201116,1
B2 MF,20201117,1
B2 MF,20201118,1
B2 MF,20201119,1
B2 MF,20201120,1
B2 MF,20201123,1
B2 MF,20201124,1
B2 MF,20201125,1
B2 MF,20201127,1
B2 MF,20201130,1
B2 MF,20201201,1
B2 MF,20201202,1
B2 MF,20201203,1
B2 MF,20201204,1
B2 MF,20201207,1
B2 MF,20201208,1
B2 MF,20201209,1
B2 MF,20201210,1
B2 MF,20201211,1
B2 MF,20201214,1
B2 MF,20201215,1
B2 MF,20201216,1
B2 MF,20201217,1
B2 MF,20201218,1
Y3SU,20201115,1
Y3SU,20201122,1
Y3SU,20201129,1
Y3SU,20201206,1
Y3SU,20201213,1
Y7 NON UI MF,20201123,1
Y7 NON UI MF,20201124,1
Y7 NON UI MF,20201125,1
Y7 NON UI MF,20201127,1
Y7 NON UI MF,20201130,1
Y7 NON UI MF,20201201,1
Y7 NON UI MF,20201202,1
Y7 NON UI MF,20201203,1
Y7 NON UI MF,20201204,1
Y7 NON UI MF,20201207,1
Y7 NON UI MF,20201208,1
Y7 NON UI MF,20201209,1
Y7 NON UI MF,20201210,1
Y7 NON UI MF,20201211,1
Y7 NON UI MF,20201214,1
Y7 NON UI MF,20201215,1
Y7 NON UI MF,20201216,1
Y7 NON UI MF,20201217,1
Y7 NON UI MF,20201218,1
R5 MF V1,20200817,1
R5 MF V1,20200818,1
R5 MF V1,20200819,1
R5 MF V1,20200820,1
R5 MF V1,20200821,1
R5 MF V1,20200824,1
R5 MF V1,20200825,1
R5 MF V1,20200826,1
R5 MF V1,20200827,1
R5 MF V1,20200828,1
R5 MF V1,20200831,1
R5 MF V1,20200901,1
R5 MF V1,20200902,1
R5 MF V1,20200903,1
R5 MF V1,20200904,1
R5 MF V1,20200908,1
R5 MF V1,20200909,1
R5 MF V1,20200910,1
R5 MF V1,20200911,1
R5 MF V1,20200914,1
R5 MF V1,20200915,1
R5 MF V1,20200916,1
R5 MF V1,20200917,1
R5 MF V1,20200918,1
R5 MF V1,20200921,1
R5 MF V1,20200922,1
R5 MF V1,20200923,1
R5 MF V1,20200924,1
R5 MF V1,20200925,1
R5 MF V1,20200928,1
R5 MF V1,20200929,1
R5 MF V1,20200930,1
R5 MF V1,20201001,1
R5 MF V1,20201002,1
R5 MF V1,20201005,1
R5 MF V1,20201006,1
R5 MF V1,20201007,1
R5 MF V1,20201008,1
R5 MF V1,20201009,1
R5 MF V1,20201012,1
R5 MF V1,20201013,1
R5 MF V1,20201014,1
R5 MF V1,20201015,1
R5 MF V1,20201016,1
R5 MF V1,20201019,1
R5 MF V1,20201020,1
R5 MF V1,20201021,1
R5 MF V1,20201022,1
R5 MF V1,20201023,1
R5 MF V1,20201026,1
R5 MF V1,20201027,1
R5 MF V1,20201028,1
R5 MF V1,20201029,1
R5 MF V1,20201030,1
R5 MF V1,20201102,1
R5 MF V1,20201103,1
R5 MF V1,20201104,1
R5 MF V1,20201105,1
R5 MF V1,20201106,1
R5 MF V1,20201109,1
R5 MF V1,20201110,1
R5 MF V1,20201111,1
R5 MF V1,20201112,1
R5 MF V1,20201113,1
R3SA V1,20200822,1
R3SA V1,20200829,1
R3SA V1,20200905,1
R3SA V1,20200912,1
R3SA V1,20200919,1
R3SA V1,20200926,1
R3SA V1,20201003,1
R3SA V1,20201010,1
R3SA V1,20201017,1
R3SA V1,20201024,1
R3SA V1,20201031,1
R3SA V1,20201107,1
9A SHOW SCH,20200824,1
9A SHOW SCH,20200825,1
9A SHOW SCH,20200827,1
9A SHOW SCH,20200828,1
9A SHOW SCH,20200831,1
9A SHOW SCH,20200901,1
9A SHOW SCH,20200903,1
9A SHOW SCH,20200904,1
9A SHOW SCH,20200908,1
9A SHOW SCH,20200910,1
9A SHOW SCH,20200911,1
9A SHOW SCH,20200914,1
9A SHOW SCH,20200915,1
9A SHOW SCH,20200917,1
9A SHOW SCH,20200918,1
9A SHOW SCH,20200921,1
9A SHOW SCH,20200922,1
9A SHOW SCH,20200924,1
9A SHOW SCH,20200925,1
9A SHOW SCH,20200928,1
9A SHOW SCH,20200929,1
9A SHOW SCH,20201001,1
9A SHOW SCH,20201002,1
9A SHOW SCH,20201005,1
9A SHOW SCH,20201006,1
9A SHOW SCH,20201008,1
9A SHOW SCH,20201009,1
9A SHOW SCH,20201012,1
9A SHOW SCH,20201013,1
9A SHOW SCH,20201015,1
9A SHOW SCH,20201016,1
9A SHOW SCH,20201019,1
9A SHOW SCH,20201020,1
9A SHOW SCH,20201022,1
9A SHOW SCH,20201023,1
9A SHOW SCH,20201026,1
9A SHOW SCH,20201027,1
9A SHOW SCH,20201029,1
9A SHOW SCH,20201030,1
9A SHOW SCH,20201102,1
9A SHOW SCH,20201103,1
9A SHOW SCH,20201105,1
9A SHOW SCH,20201106,1
9A SHOW SCH,20201109,1
9A SHOW SCH,20201110,1
9A SHOW SCH,20201112,1
9A SHOW SCH,20201113,1
9A SHOW SCH,20201116,1
9A SHOW SCH,20201117,1
9A SHOW SCH,20201119,1
9A SHOW SCH,20201120,1
9A SHOW SCH,20201123,1
9A SHOW SCH,20201124,1
9A SHOW SCH,20201130,1
9A SHOW SCH,20201201,1
9A SHOW SCH,20201203,1
9A SHOW SCH,20201204,1
9A SHOW SCH,20201207,1
9A SHOW SCH,20201208,1
9A SHOW SCH,20201210,1
9A SHOW SCH,20201211,1
9A SHOW SCH,20201214,1
9A SHOW SCH,20201215,1
9A SHOW SCH,20201217,1
9A SHOW SCH,20201218,1
9B SHOW SCH,20200824,1
9B SHOW SCH,20200825,1
9B SHOW SCH,20200827,1
9B SHOW SCH,20200828,1
9B SHOW SCH,20200831,1
9B SHOW SCH,20200901,1
9B SHOW SCH,20200903,1
9B SHOW SCH,20200904,1
9B SHOW SCH,20200908,1
9B SHOW SCH,20200910,1
9B SHOW SCH,20200911,1
9B SHOW SCH,20200914,1
9B SHOW SCH,20200915,1
9B SHOW SCH,20200917,1
9B SHOW SCH,20200918,1
9B SHOW SCH,20200921,1
9B SHOW SCH,20200922,1
9B SHOW SCH,20200924,1
9B SHOW SCH,20200925,1
9B SHOW SCH,20200928,1
9B SHOW SCH,20200929,1
9B SHOW SCH,20201001,1
9B SHOW SCH,20201002,1
9B SHOW SCH,20201005,1
9B SHOW SCH,20201006,1
9B SHOW SCH,20201008,1
9B SHOW SCH,20201009,1
9B SHOW SCH,20201012,1
9B SHOW SCH,20201013,1
9B SHOW SCH,20201015,1
9B SHOW SCH,20201016,1
9B SHOW SCH,20201019,1
9B SHOW SCH,20201020,1
9B SHOW SCH,20201022,1
9B SHOW SCH,20201023,1
9B SHOW SCH,20201026,1
9B SHOW SCH,20201027,1
9B SHOW SCH,20201029,1
9B SHOW SCH,20201030,1
9B SHOW SCH,20201102,1
9B SHOW SCH,20201103,1
9B SHOW SCH,20201105,1
9B SHOW SCH,20201106,1
9B SHOW SCH,20201109,1
9B SHOW SCH,20201110,1
9B SHOW SCH,20201112,1
9B SHOW SCH,20201113,1
9B SHOW SCH,20201116,1
9B SHOW SCH,20201117,1
9B SHOW SCH,20201119,1
9B SHOW SCH,20201120,1
9B SHOW SCH,20201123,1
9B SHOW SCH,20201124,1
9B SHOW SCH,20201130,1
9B SHOW SCH,20201201,1
9B SHOW SCH,20201203,1
9B SHOW SCH,20201204,1
9B SHOW SCH,20201207,1
9B SHOW SCH,20201208,1
9B SHOW SCH,20201210,1
9B SHOW SCH,20201211,1
9B SHOW SCH,20201214,1
9B SHOW SCH,20201215,1
9B SHOW SCH,20201217,1
9B SHOW SCH,20201218,1
L1SU,20200816,1
L1SU,20200823,1
L1SU,20200830,1
L1SU,20200906,1
L1SU,20200913,1
L1SU,20200920,1
L1SU,20200927,1
L1SU,20201004,1
L1SU,20201011,1
L1SU,20201018,1
L1SU,20201025,1
L1SU,20201101,1
L1SU,20201108,1
L1SU,20201115,1
L1SU,20201122,1
L1SU,20201129,1
L1SU,20201206,1
L1SU,20201213,1
3N / 7E SHOW SCH,20200824,1
3N / 7E SHOW SCH,20200825,1
3N / 7E SHOW SCH,20200827,1
3N / 7E SHOW SCH,20200828,1
3N / 7E SHOW SCH,20200831,1
3N / 7E SHOW SCH,20200901,1
3N / 7E SHOW SCH,20200903,1
3N / 7E SHOW SCH,20200904,1
3N / 7E SHOW SCH,20200908,1
3N / 7E SHOW SCH,20200910,1
3N / 7E SHOW SCH,20200911,1
3N / 7E SHOW SCH,20200914,1
3N / 7E SHOW SCH,20200915,1
3N / 7E SHOW SCH,20200917,1
3N / 7E SHOW SCH,20200918,1
3N / 7E SHOW SCH,20200921,1
3N / 7E SHOW SCH,20200922,1
3N / 7E SHOW SCH,20200924,1
3N / 7E SHOW SCH,20200925,1
3N / 7E SHOW SCH,20200928,1
3N / 7E SHOW SCH,20200929,1
3N / 7E SHOW SCH,20201001,1
3N / 7E SHOW SCH,20201002,1
3N / 7E SHOW SCH,20201005,1
3N / 7E SHOW SCH,20201006,1
3N / 7E SHOW SCH,20201008,1
3N / 7E SHOW SCH,20201009,1
3N / 7E SHOW SCH,20201012,1
3N / 7E SHOW SCH,20201013,1
3N / 7E SHOW SCH,20201015,1
3N / 7E SHOW SCH,20201016,1
3N / 7E SHOW SCH,20201019,1
3N / 7E SHOW SCH,20201020,1
3N / 7E SHOW SCH,20201022,1
3N / 7E SHOW SCH,20201023,1
3N / 7E SHOW SCH,20201026,1
3N / 7E SHOW SCH,20201027,1
3N / 7E SHOW SCH,20201029,1
3N / 7E SHOW SCH,20201030,1
3N / 7E SHOW SCH,20201102,1
3N / 7E SHOW SCH,20201103,1
3N / 7E SHOW SCH,20201105,1
3N / 7E SHOW SCH,20201106,1
3N / 7E SHOW SCH,20201109,1
3N / 7E SHOW SCH,20201110,1
3N / 7E SHOW SCH,20201112,1
3N / 7E SHOW SCH,20201113,1
3N / 7E SHOW SCH,20201116,1
3N / 7E SHOW SCH,20201117,1
3N / 7E SHOW SCH,20201119,1
3N / 7E SHOW SCH,20201120,1
3N / 7E SHOW SCH,20201123,1
3N / 7E SHOW SCH,20201124,1
3N / 7E SHOW SCH,20201130,1
3N / 7E SHOW SCH,20201201,1
3N / 7E SHOW SCH,20201203,1
3N / 7E SHOW SCH,20201204,1
3N / 7E SHOW SCH,20201207,1
3N / 7E SHOW SCH,20201208,1
3N / 7E SHOW SCH,20201210,1
3N / 7E SHOW SCH,20201211,1
3N / 7E SHOW SCH,20201214,1
3N / 7E SHOW SCH,20201215,1
3N / 7E SHOW SCH,20201217,1
3N / 7E SHOW SCH,20201218,1
GN6 NOSCH,20201116,1
GN6 NOSCH,20201117,1
GN6 NOSCH,20201118,1
GN6 NOSCH,20201119,1
GN6 NOSCH,20201120,1
GN6 NOSCH,20201123,1
GN6 NOSCH,20201124,1
GN6 NOSCH,20201125,1
GN6 NOSCH,20201127,1
GN6 NOSCH,20201130,1
GN6 NOSCH,20201201,1
GN6 NOSCH,20201202,1
GN6 NOSCH,20201203,1
GN6 NOSCH,20201204,1
GN6 NOSCH,20201207,1
GN6 NOSCH,20201208,1
GN6 NOSCH,20201209,1
GN6 NOSCH,20201210,1
GN6 NOSCH,20201211,1
GN6 NOSCH,20201214,1
GN6 NOSCH,20201215,1
GN6 NOSCH,20201216,1
GN6 NOSCH,20201217,1
GN6 NOSCH,20201218,1
GN7 MF V1,20200817,1
GN7 MF V1,20200818,1
GN7 MF V1,20200819,1
GN7 MF V1,20200820,1
GN7 MF V1,20200821,1
GN7 MF V1,20200824,1
GN7 MF V1,20200825,1
GN7 MF V1,20200826,1
GN7 MF V1,20200827,1
GN7 MF V1,20200828,1
GN7 MF V1,20200831,1
GN7 MF V1,20200901,1
GN7 MF V1,20200902,1
GN7 MF V1,20200903,1
GN7 MF V1,20200904,1
GN7 MF V1,20200908,1
GN7 MF V1,20200909,1
GN7 MF V1,20200910,1
GN7 MF V1,20200911,1
GN7 MF V1,20200914,1
GN7 MF V1,20200915,1
GN7 MF V1,20200916,1
GN7 MF V1,20200917,1
GN7 MF V1,20200918,1
GN7 MF V1,20200921,1
GN7 MF V1,20200922,1
GN7 MF V1,20200923,1
GN7 MF V1,20200924,1
GN7 MF V1,20200925,1
GN7 MF V1,20200928,1
GN7 MF V1,20200929,1
GN7 MF V1,20200930,1
GN7 MF V1,20201001,1
GN7 MF V1,20201002,1
GN7 MF V1,20201005,1
GN7 MF V1,20201006,1
GN7 MF V1,20201007,1
GN7 MF V1,20201008,1
GN7 MF V1,20201009,1
GN7 MF V1,20201012,1
GN7 MF V1,20201013,1
GN7 MF V1,20201014,1
GN7 MF V1,20201015,1
GN7 MF V1,20201016,1
GN7 MF V1,20201019,1
GN7 MF V1,20201020,1
GN7 MF V1,20201021,1
GN7 MF V1,20201022,1
GN7 MF V1,20201023,1
GN7 MF V1,20201026,1
GN7 MF V1,20201027,1
GN7 MF V1,20201028,1
GN7 MF V1,20201029,1
GN7 MF V1,20201030,1
GN7 MF V1,20201102,1
GN7 MF V1,20201103,1
GN7 MF V1,20201104,1
GN7 MF V1,20201105,1
GN7 MF V1,20201106,1
GN7 MF V1,20201109,1
GN7 MF V1,20201110,1
GN7 MF V1,20201111,1
GN7 MF V1,20201112,1
GN7 MF V1,20201113,1
RUB1 MF,20200817,1
RUB1 MF,20200818,1
RUB1 MF,20200819,1
RUB1 MF,20200820,1
RUB1 MF,20200821,1
RUB1 MF,20200824,1
RUB1 MF,20200825,1
RUB1 MF,20200826,1
RUB1 MF,20200827,1
RUB1 MF,20200828,1
RUB1 MF,20200831,1
RUB1 MF,20200901,1
RUB1 MF,20200902,1
RUB1 MF,20200903,1
RUB1 MF,20200904,1
RUB1 MF,20200908,1
RUB1 MF,20200909,1
RUB1 MF,20200910,1
RUB1 MF,20200911,1
RUB1 MF,20200914,1
RUB1 MF,20200915,1
RUB1 MF,20200916,1
RUB1 MF,20200917,1
RUB1 MF,20200918,1
RUB1 MF,20200921,1
RUB1 MF,20200922,1
RUB1 MF,20200923,1
RUB1 MF,20200924,1
RUB1 MF,20200925,1
RUB1 MF,20200928,1
RUB1 MF,20200929,1
RUB1 MF,20200930,1
RUB1 MF,20201001,1
RUB1 MF,20201002,1
RUB1 MF,20201005,1
RUB1 MF,20201006,1
RUB1 MF,20201007,1
RUB1 MF,20201008,1
RUB1 MF,20201009,1
RUB1 MF,20201012,1
RUB1 MF,20201013,1
RUB1 MF,20201014,1
RUB1 MF,20201015,1
RUB1 MF,20201016,1
RUB1 MF,20201019,1
RUB1 MF,20201020,1
RUB1 MF,20201021,1
RUB1 MF,20201022,1
RUB1 MF,20201023,1
RUB1 MF,20201026,1
RUB1 MF,20201027,1
RUB1 MF,20201028,1
RUB1 MF,20201029,1
RUB1 MF,20201030,1
RUB1 MF,20201102,1
RUB1 MF,20201103,1
RUB1 MF,20201104,1
RUB1 MF,20201105,1
RUB1 MF,20201106,1
RUB1 MF,20201109,1
RUB1 MF,20201110,1
RUB1 MF,20201111,1
RUB1 MF,20201112,1
RUB1 MF,20201113,1
RUB1 MF,20201116,1
RUB1 MF,20201117,1
RUB1 MF,20201118,1
RUB1 MF,20201119,1
RUB1 MF,20201120,1
RUB1 MF,20201123,1
RUB1 MF,20201124,1
RUB1 MF,20201125,1
RUB1 MF,20201127,1
RUB1 MF,20201130,1
RUB1 MF,20201201,1
RUB1 MF,20201202,1
RUB1 MF,20201203,1
RUB1 MF,20201204,1
RUB1 MF,20201207,1
RUB1 MF,20201208,1
RUB1 MF,20201209,1
RUB1 MF,20201210,1
RUB1 MF,20201211,1
RUB1 MF,20201214,1
RUB1 MF,20201215,1
RUB1 MF,20201216,1
RUB1 MF,20201217,1
RUB1 MF,20201218,1
Y5UISU,20201115,1
GN8 MF V1,20200817,1
GN8 MF V1,20200818,1
GN8 MF V1,20200819,1
GN8 MF V1,20200820,1
GN8 MF V1,20200821,1
GN8 MF V1,20200824,1
GN8 MF V1,20200825,1
GN8 MF V1,20200826,1
GN8 MF V1,20200827,1
GN8 MF V1,20200828,1
GN8 MF V1,20200831,1
GN8 MF V1,20200901,1
GN8 MF V1,20200902,1
GN8 MF V1,20200903,1
GN8 MF V1,20200904,1
GN8 MF V1,20200908,1
GN8 MF V1,20200909,1
GN8 MF V1,20200910,1
GN8 MF V1,20200911,1
GN8 MF V1,20200914,1
GN8 MF V1,20200915,1
GN8 MF V1,20200916,1
GN8 MF V1,20200917,1
GN8 MF V1,20200918,1
GN8 MF V1,20200921,1
GN8 MF V1,20200922,1
GN8 MF V1,20200923,1
GN8 MF V1,20200924,1
GN8 MF V1,20200925,1
GN8 MF V1,20200928,1
GN8 MF V1,20200929,1
GN8 MF V1,20200930,1
GN8 MF V1,20201001,1
GN8 MF V1,20201002,1
GN8 MF V1,20201005,1
GN8 MF V1,20201006,1
GN8 MF V1,20201007,1
GN8 MF V1,20201008,1
GN8 MF V1,20201009,1
GN8 MF V1,20201012,1
GN8 MF V1,20201013,1
GN8 MF V1,20201014,1
GN8 MF V1,20201015,1
GN8 MF V1,20201016,1
GN8 MF V1,20201019,1
GN8 MF V1,20201020,1
GN8 MF V1,20201021,1
GN8 MF V1,20201022,1
GN8 MF V1,20201023,1
GN8 MF V1,20201026,1
GN8 MF V1,20201027,1
GN8 MF V1,20201028,1
GN8 MF V1,20201029,1
GN8 MF V1,20201030,1
GN8 MF V1,20201102,1
GN8 MF V1,20201103,1
GN8 MF V1,20201104,1
GN8 MF V1,20201105,1
GN8 MF V1,20201106,1
GN8 MF V1,20201109,1
GN8 MF V1,20201110,1
GN8 MF V1,20201111,1
GN8 MF V1,20201112,1
GN8 MF V1,20201113,1
GN4SA,20201114,1
GN4SA,20201121,1
GN4SA,20201128,1
GN4SA,20201205,1
GN4SA,20201212,1
GN4SA,20201219,1
SV1UISU,20201115,1
G3 MF,20200817,1
G3 MF,20200818,1
G3 MF,20200819,1
G3 MF,20200820,1
G3 MF,20200821,1
G3 MF,20200824,1
G3 MF,20200825,1
G3 MF,20200826,1
G3 MF,20200827,1
G3 MF,20200828,1
G3 MF,20200831,1
G3 MF,20200901,1
G3 MF,20200902,1
G3 MF,20200903,1
G3 MF,20200904,1
G3 MF,20200908,1
G3 MF,20200909,1
G3 MF,20200910,1
G3 MF,20200911,1
G3 MF,20200914,1
G3 MF,20200915,1
G3 MF,20200916,1
G3 MF,20200917,1
G3 MF,20200918,1
G3 MF,20200921,1
G3 MF,20200922,1
G3 MF,20200923,1
G3 MF,20200924,1
G3 MF,20200925,1
G3 MF,20200928,1
G3 MF,20200929,1
G3 MF,20200930,1
G3 MF,20201001,1
G3 MF,20201002,1
G3 MF,20201005,1
G3 MF,20201006,1
G3 MF,20201007,1
G3 MF,20201008,1
G3 MF,20201009,1
G3 MF,20201012,1
G3 MF,20201013,1
G3 MF,20201014,1
G3 MF,20201015,1
G3 MF,20201016,1
G3 MF,20201019,1
G3 MF,20201020,1
G3 MF,20201021,1
G3 MF,20201022,1
G3 MF,20201023,1
G3 MF,20201026,1
G3 MF,20201027,1
G3 MF,20201028,1
G3 MF,20201029,1
G3 MF,20201030,1
G3 MF,20201102,1
G3 MF,20201103,1
G3 MF,20201104,1
G3 MF,20201105,1
G3 MF,20201106,1
G3 MF,20201109,1
G3 MF,20201110,1
G3 MF,20201111,1
G3 MF,20201112,1
G3 MF,20201113,1
G3 MF,20201116,1
G3 MF,20201117,1
G3 MF,20201118,1
G3 MF,20201119,1
G3 MF,20201120,1
G3 MF,20201123,1
G3 MF,20201124,1
G3 MF,20201125,1
G3 MF,20201127,1
G3 MF,20201130,1
G3 MF,20201201,1
G3 MF,20201202,1
G3 MF,20201203,1
G3 MF,20201204,1
G3 MF,20201207,1
G3 MF,20201208,1
G3 MF,20201209,1
G3 MF,20201210,1
